Rank,Team,Location,YTD,TOTAL
519.,Tatlock/Lahiton,New Brunswick,0.0,0.0
520.,Kim/Park,Korea,0.0,0.0
521.,Smith/Small,Ontario,0.0,0.0
522.,Hoo Fatt/Kong,Jamaica,0.0,0.0
523.,Mears/Channon,Alberta,0.0,0.0
524.,Sherk/Sherk,Ontario,0.0,0.0
525.,Krupickova/Blaha,Czechia,0.0,0.0
526.,Conley/Sepulveda,,0.0,0.0
527.,Park/Kim,Korea,0.0,0.0
528.,Hari/Hari,Northern Ontario,0.0,0.0
529.,Adamkova/Adamek,Czechia,0.0,0.0
530.,Eivola/Hokkanen,Finland,0.0,0.0
531.,Leonard/Dacey,Nova Scotia,0.0,0.0
532.,Nordbye/Hostmaelingen,Norway,0.0,0.0
533.,Tsuji/Kageyama,Japan,0.0,0.0
534.,Brassard/Audet,Quebec,0.0,0.0
535.,Kazarina/Kazarin,Estonia,0.0,0.0
536.,Fitzgerald/McCurdy,Nova Scotia,0.0,0.0
537.,Poisson/Fortin,Quebec,0.0,0.0
538.,Heys/Heys,Ontario,0.0,0.0
539.,Li/Yu,Hong Kong,0.0,0.0
540.,Turmann/Kalvik,Estonia,0.0,0.0
541.,Davis/Davis,Ontario,0.0,0.0
542.,Nyboe/Jurlander,Denmark,0.0,0.0
543.,Howatt/Kelly,Prince Edward Island,0.0,0.0
544.,Ahn/Park,Korea,0.0,0.0
545.,Wojtysiak/Koneczny,Poland,0.0,0.0
546.,Mansell/Mansell,Colorado,0.0,0.0
547.,Scepavica/Azatov,Latvia,0.0,0.0
548.,Auer/Noble,Austria,0.0,0.0
549.,Jones/Ouellette,Nova Scotia,0.0,0.0
550.,Watson/Beland,New Brunswick,0.0,0.0
551.,Foster/Foster,Ontario,0.0,0.0
552.,von Gruenigen/von Gruenigen,Switzerland,0.0,0.0
